time_period,time_identifier,geographic_level,country_code,country_name,version,establishment_type,gender,subject,total_exam_entries,grade,percentage_achieving
201516,Academic year,National,E92000001,England,Final,All schools,Boys,Hospitality and Catering,1098,F,9.7
201516,Academic year,National,E92000001,England,Final,All schools,Girls,Hospitality and Catering,1445,F,5.1
201516,Academic year,National,E92000001,England,Final,All schools,Total,Hospitality and Catering,2543,F,7.1
201516,Academic year,National,E92000001,England,Final,All schools,Boys,Hospitality and Catering,1098,G,2.6
201516,Academic year,National,E92000001,England,Final,All schools,Girls,Hospitality and Catering,1445,G,1.2
201516,Academic year,National,E92000001,England,Final,All schools,Total,Hospitality and Catering,2543,G,1.8
201516,Academic year,National,E92000001,England,Final,All schools,Boys,Hospitality and Catering,1098,Covid impacted,z
201516,Academic year,National,E92000001,England,Final,All schools,Girls,Hospitality and Catering,1445,Covid impacted,z
201516,Academic year,National,E92000001,England,Final,All schools,Total,Hospitality and Catering,2543,Covid impacted,z
201516,Academic year,National,E92000001,England,Final,All schools,Boys,Humanities,2829,91AstarG,92.9
201516,Academic year,National,E92000001,England,Final,All schools,Girls,Humanities,2464,91AstarG,96.7
201516,Academic year,National,E92000001,England,Final,All schools,Total,Humanities,5293,91AstarG,94.6
201516,Academic year,National,E92000001,England,Final,All schools,Boys,Humanities,2829,94AstarC,41.4
201516,Academic year,National,E92000001,England,Final,All schools,Girls,Humanities,2464,94AstarC,54.3
201516,Academic year,National,E92000001,England,Final,All schools,Total,Humanities,5293,94AstarC,47.4
201516,Academic year,National,E92000001,England,Final,All schools,Boys,Humanities,2829,97AstarA,7
201516,Academic year,National,E92000001,England,Final,All schools,Girls,Humanities,2464,97AstarA,11.9
201516,Academic year,National,E92000001,England,Final,All schools,Total,Humanities,5293,97AstarA,9.3
201516,Academic year,National,E92000001,England,Final,All schools,Boys,Humanities,2829,9 to 5,z
201516,Academic year,National,E92000001,England,Final,All schools,Girls,Humanities,2464,9 to 5,z
201516,Academic year,National,E92000001,England,Final,All schools,Total,Humanities,5293,9 to 5,z
201516,Academic year,National,E92000001,England,Final,All schools,Boys,Humanities,2829,Astar,0.7
201516,Academic year,National,E92000001,England,Final,All schools,Girls,Humanities,2464,Astar,2.6
201516,Academic year,National,E92000001,England,Final,All schools,Total,Humanities,5293,Astar,1.6
201516,Academic year,National,E92000001,England,Final,All schools,Boys,Humanities,2829,A,6.3
201516,Academic year,National,E92000001,England,Final,All schools,Girls,Humanities,2464,A,9.3
201516,Academic year,National,E92000001,England,Final,All schools,Total,Humanities,5293,A,7.7
201516,Academic year,National,E92000001,England,Final,All schools,Boys,Humanities,2829,B,14.4
201516,Academic year,National,E92000001,England,Final,All schools,Girls,Humanities,2464,B,19.8
201516,Academic year,National,E92000001,England,Final,All schools,Total,Humanities,5293,B,16.9
201516,Academic year,National,E92000001,England,Final,All schools,Boys,Humanities,2829,C,20
201516,Academic year,National,E92000001,England,Final,All schools,Girls,Humanities,2464,C,22.5
201516,Academic year,National,E92000001,England,Final,All schools,Total,Humanities,5293,C,21.2
201516,Academic year,National,E92000001,England,Final,All schools,Boys,Humanities,2829,D,19
201516,Academic year,National,E92000001,England,Final,All schools,Girls,Humanities,2464,D,17.6
201516,Academic year,National,E92000001,England,Final,All schools,Total,Humanities,5293,D,18.4
201516,Academic year,National,E92000001,England,Final,All schools,Boys,Humanities,2829,E,13.2
201516,Academic year,National,E92000001,England,Final,All schools,Girls,Humanities,2464,E,12.5
201516,Academic year,National,E92000001,England,Final,All schools,Total,Humanities,5293,E,12.9
201516,Academic year,National,E92000001,England,Final,All schools,Boys,Humanities,2829,F,10.9
201516,Academic year,National,E92000001,England,Final,All schools,Girls,Humanities,2464,F,7.5
201516,Academic year,National,E92000001,England,Final,All schools,Total,Humanities,5293,F,9.3
201516,Academic year,National,E92000001,England,Final,All schools,Boys,Humanities,2829,G,8.3
201516,Academic year,National,E92000001,England,Final,All schools,Girls,Humanities,2464,G,4.8
201516,Academic year,National,E92000001,England,Final,All schools,Total,Humanities,5293,G,6.7
201516,Academic year,National,E92000001,England,Final,All schools,Boys,Humanities,2829,Covid impacted,z
201516,Academic year,National,E92000001,England,Final,All schools,Girls,Humanities,2464,Covid impacted,z
201516,Academic year,National,E92000001,England,Final,All schools,Total,Humanities,5293,Covid impacted,z
201516,Academic year,National,E92000001,England,Final,All schools,Boys,Information Technology,43189,91AstarG,97
201516,Academic year,National,E92000001,England,Final,All schools,Girls,Information Technology,29673,91AstarG,98.2
201516,Academic year,National,E92000001,England,Final,All schools,Total,Information Technology,72862,91AstarG,97.5
201516,Academic year,National,E92000001,England,Final,All schools,Boys,Information Technology,43189,94AstarC,63.2
201516,Academic year,National,E92000001,England,Final,All schools,Girls,Information Technology,29673,94AstarC,72.2
201516,Academic year,National,E92000001,England,Final,All schools,Total,Information Technology,72862,94AstarC,66.8
201516,Academic year,National,E92000001,England,Final,All schools,Boys,Information Technology,43189,97AstarA,16
201516,Academic year,National,E92000001,England,Final,All schools,Girls,Information Technology,29673,97AstarA,25
201516,Academic year,National,E92000001,England,Final,All schools,Total,Information Technology,72862,97AstarA,19.6
201516,Academic year,National,E92000001,England,Final,All schools,Boys,Information Technology,43189,9 to 5,z
201516,Academic year,National,E92000001,England,Final,All schools,Girls,Information Technology,29673,9 to 5,z
201516,Academic year,National,E92000001,England,Final,All schools,Total,Information Technology,72862,9 to 5,z
201516,Academic year,National,E92000001,England,Final,All schools,Boys,Information Technology,43189,Astar,2.9
201516,Academic year,National,E92000001,England,Final,All schools,Girls,Information Technology,29673,Astar,6.1
201516,Academic year,National,E92000001,England,Final,All schools,Total,Information Technology,72862,Astar,4.2
201516,Academic year,National,E92000001,England,Final,All schools,Boys,Information Technology,43189,A,13
201516,Academic year,National,E92000001,England,Final,All schools,Girls,Information Technology,29673,A,18.9
201516,Academic year,National,E92000001,England,Final,All schools,Total,Information Technology,72862,A,15.4
201516,Academic year,National,E92000001,England,Final,All schools,Boys,Information Technology,43189,B,23.4
201516,Academic year,National,E92000001,England,Final,All schools,Girls,Information Technology,29673,B,25.3
201516,Academic year,National,E92000001,England,Final,All schools,Total,Information Technology,72862,B,24.2
201516,Academic year,National,E92000001,England,Final,All schools,Boys,Information Technology,43189,C,23.8
201516,Academic year,National,E92000001,England,Final,All schools,Girls,Information Technology,29673,C,21.9
201516,Academic year,National,E92000001,England,Final,All schools,Total,Information Technology,72862,C,23
201516,Academic year,National,E92000001,England,Final,All schools,Boys,Information Technology,43189,D,15.1
201516,Academic year,National,E92000001,England,Final,All schools,Girls,Information Technology,29673,D,12.9
201516,Academic year,National,E92000001,England,Final,All schools,Total,Information Technology,72862,D,14.2
201516,Academic year,National,E92000001,England,Final,All schools,Boys,Information Technology,43189,E,8.8
201516,Academic year,National,E92000001,England,Final,All schools,Girls,Information Technology,29673,E,6.8
201516,Academic year,National,E92000001,England,Final,All schools,Total,Information Technology,72862,E,8
201516,Academic year,National,E92000001,England,Final,All schools,Boys,Information Technology,43189,F,5.8
201516,Academic year,National,E92000001,England,Final,All schools,Girls,Information Technology,29673,F,3.9
201516,Academic year,National,E92000001,England,Final,All schools,Total,Information Technology,72862,F,5.1
201516,Academic year,National,E92000001,England,Final,All schools,Boys,Information Technology,43189,G,4
201516,Academic year,National,E92000001,England,Final,All schools,Girls,Information Technology,29673,G,2.4
201516,Academic year,National,E92000001,England,Final,All schools,Total,Information Technology,72862,G,3.4
201516,Academic year,National,E92000001,England,Final,All schools,Boys,Information Technology,43189,Covid impacted,z
201516,Academic year,National,E92000001,England,Final,All schools,Girls,Information Technology,29673,Covid impacted,z
201516,Academic year,National,E92000001,England,Final,All schools,Total,Information Technology,72862,Covid impacted,z
201516,Academic year,National,E92000001,England,Final,All schools,Boys,Italian,1835,91AstarG,99.7
201516,Academic year,National,E92000001,England,Final,All schools,Girls,Italian,2246,91AstarG,99.8
201516,Academic year,National,E92000001,England,Final,All schools,Total,Italian,4081,91AstarG,99.7
201516,Academic year,National,E92000001,England,Final,All schools,Boys,Italian,1835,94AstarC,88.5
201516,Academic year,National,E92000001,England,Final,All schools,Girls,Italian,2246,94AstarC,91.8
201516,Academic year,National,E92000001,England,Final,All schools,Total,Italian,4081,94AstarC,90.3
201516,Academic year,National,E92000001,England,Final,All schools,Boys,Italian,1835,97AstarA,61.6
201516,Academic year,National,E92000001,England,Final,All schools,Girls,Italian,2246,97AstarA,64.7
201516,Academic year,National,E92000001,England,Final,All schools,Total,Italian,4081,97AstarA,63.3
201516,Academic year,National,E92000001,England,Final,All schools,Boys,Italian,1835,9 to 5,z
201516,Academic year,National,E92000001,England,Final,All schools,Girls,Italian,2246,9 to 5,z
201516,Academic year,National,E92000001,England,Final,All schools,Total,Italian,4081,9 to 5,z
201516,Academic year,National,E92000001,England,Final,All schools,Boys,Italian,1835,Astar,45.3
201516,Academic year,National,E92000001,England,Final,All schools,Girls,Italian,2246,Astar,47.1
201516,Academic year,National,E92000001,England,Final,All schools,Total,Italian,4081,Astar,46.3
201516,Academic year,National,E92000001,England,Final,All schools,Boys,Italian,1835,A,16.3
201516,Academic year,National,E92000001,England,Final,All schools,Girls,Italian,2246,A,17.6
201516,Academic year,National,E92000001,England,Final,All schools,Total,Italian,4081,A,17.1
201516,Academic year,National,E92000001,England,Final,All schools,Boys,Italian,1835,B,14.6
201516,Academic year,National,E92000001,England,Final,All schools,Girls,Italian,2246,B,13.9
201516,Academic year,National,E92000001,England,Final,All schools,Total,Italian,4081,B,14.2
201516,Academic year,National,E92000001,England,Final,All schools,Boys,Italian,1835,C,12.3
201516,Academic year,National,E92000001,England,Final,All schools,Girls,Italian,2246,C,13.2
201516,Academic year,National,E92000001,England,Final,All schools,Total,Italian,4081,C,12.8
201516,Academic year,National,E92000001,England,Final,All schools,Boys,Italian,1835,D,7.2
201516,Academic year,National,E92000001,England,Final,All schools,Girls,Italian,2246,D,5.1
201516,Academic year,National,E92000001,England,Final,All schools,Total,Italian,4081,D,6.1
